5.410 ;0.00401;
5.420 ;0.00406;
5.430 ;0.00410;
5.440 ;0.00414;
5.450 ;0.00418;
5.460 ;0.00422;
5.470 ;0.00426;
5.480 ;0.00429;
5.490 ;0.00433;
5.500 ;0.00436;
5.510 ;0.00440;
5.520 ;0.00443;
5.530 ;0.00446;
5.540 ;0.00449;
5.550 ;0.00452;
5.560 ;0.00454;
5.570 ;0.00457;
5.580 ;0.00460;
5.590 ;0.00463;
5.600 ;0.00465;
5.610 ;0.00468;
5.620 ;0.00470;
5.630 ;0.00472;
5.640 ;0.00475;
5.650 ;0.00476;
5.660 ;0.00478;
5.670 ;0.00480;
5.680 ;0.00482;
5.690 ;0.00483;
5.700 ;0.00485;
5.710 ;0.00486;
5.720 ;0.00488;
5.730 ;0.00489;
5.740 ;0.00490;
5.750 ;0.00492;
5.760 ;0.00493;
5.770 ;0.00493;
5.780 ;0.00494;
5.790 ;0.00495;
5.800 ;0.00495;
5.810 ;0.00495;
5.820 ;0.00495;
5.830 ;0.00496;
5.840 ;0.00496;
5.850 ;0.00496;
5.860 ;0.00496;
5.870 ;0.00496;
5.880 ;0.00496;
5.890 ;0.00496;
5.900 ;0.00495;
5.910 ;0.00495;
5.920 ;0.00495;
5.930 ;0.00494;
5.940 ;0.00494;
5.950 ;0.00493;
5.960 ;0.00493;
5.970 ;0.00492;
5.980 ;0.00491;
5.990 ;0.00490;
6.000 ;0.00489;
6.010 ;0.00488;
6.020 ;0.00486;
6.030 ;0.00485;
6.040 ;0.00484;
6.050 ;0.00482;
6.060 ;0.00480;
6.070 ;0.00478;
6.080 ;0.00476;
6.090 ;0.00474;
6.100 ;0.00472;
6.110 ;0.00470;
6.120 ;0.00468;
6.130 ;0.00465;
6.140 ;0.00463;
6.150 ;0.00460;
6.160 ;0.00457;
6.170 ;0.00454;
6.180 ;0.00450;
6.190 ;0.00447;
6.200 ;0.00443;
6.210 ;0.00438;
6.220 ;0.00434;
6.230 ;0.00430;
6.240 ;0.00426;
6.250 ;0.00421;
6.260 ;0.00417;
6.270 ;0.00413;
6.280 ;0.00409;
6.290 ;0.00404;
6.300 ;0.00400;
6.310 ;0.00395;
6.320 ;0.00390;
6.330 ;0.00385;
6.340 ;0.00379;
6.350 ;0.00374;
6.360 ;0.00369;
6.370 ;0.00364;
6.380 ;0.00359;
6.390 ;0.00354;
6.400 ;0.00348;
6.410 ;0.00343;
6.420 ;0.00338;
6.430 ;0.00332;
6.440 ;0.00326;
6.450 ;0.00320;
6.460 ;0.00314;
6.470 ;0.00308;
6.480 ;0.00302;
6.490 ;0.00296;
6.500 ;0.00290;
6.510 ;0.00285;
6.520 ;0.00279;
6.530 ;0.00272;
6.540 ;0.00266;
6.550 ;0.00260;
6.560 ;0.00253;
6.570 ;0.00246;
6.580 ;0.00239;
6.590 ;0.00232;
6.600 ;0.00226;
6.610 ;0.00219;
6.620 ;0.00212;
6.630 ;0.00205;
6.640 ;0.00199;
6.650 ;0.00192;
6.660 ;0.00185;
6.670 ;0.00178;
6.680 ;0.00170;
6.690 ;0.00163;
6.700 ;0.00156;
6.710 ;0.00149;
6.720 ;0.00142;
6.730 ;0.00135;
6.740 ;0.00128;
6.750 ;0.00121;
6.760 ;0.00114;
6.770 ;0.00107;
6.780 ;0.00100;
6.790 ;0.00092;
6.800 ;0.00085;
6.810 ;0.00078;
6.820 ;0.00070;
6.830 ;0.00063;
6.840 ;0.00056;
6.850 ;0.00048;
6.860 ;0.00041;
6.870 ;0.00034;
6.880 ;0.00026;
6.890 ;0.00019;
6.900 ;0.00011;
6.910 ;0.00004;
6.920 ;-0.00004;
6.930 ;-0.00011;
6.940 ;-0.00018;
6.950 ;-0.00026;
6.960 ;-0.00033;
6.970 ;-0.00040;
6.980 ;-0.00048;
6.990 ;-0.00055;
7.000 ;-0.00063;
7.010 ;-0.00070;
7.020 ;-0.00077;
7.030 ;-0.00084;
7.040 ;-0.00091;
7.050 ;-0.00098;
7.060 ;-0.00105;
7.070 ;-0.00112;
7.080 ;-0.00120;
7.090 ;-0.00127;
7.100 ;-0.00134;
7.110 ;-0.00141;
7.120 ;-0.00148;
7.130 ;-0.00155;
7.140 ;-0.00161;
7.150 ;-0.00168;
7.160 ;-0.00175;
7.170 ;-0.00182;
7.180 ;-0.00189;
7.190 ;-0.00196;
7.200 ;-0.00202;
7.210 ;-0.00209;
7.220 ;-0.00216;
7.230 ;-0.00222;
7.240 ;-0.00229;
7.250 ;-0.00235;
7.260 ;-0.00241;
7.270 ;-0.00248;
7.280 ;-0.00254;
7.290 ;-0.00261;
7.300 ;-0.00267;
7.310 ;-0.00273;
7.320 ;-0.00279;
